date,IDT,WDAY,HOUR,MIN,WFT,CO2,REHU,LGHT,RAIN,WIND,SLWF,ODTM,ODRH
2012-03-18 07:45:00,18.2513,6,7,45,15.0,198.453,42.4213,20.9847,0.0,1.71,13200.7,14.4153,50.7413
2012-03-18 08:00:00,18.282,6,8,0,15.0,198.891,42.4053,21.1487,0.0,1.248,14275.9,14.8213,50.1093
2012-03-18 08:15:00,18.3193,6,8,15,15.0,199.285,42.3867,25.2673,0.0,2.332,15086.3,15.2467,49.7253
2012-03-18 08:30:00,18.3867,6,8,30,15.0,198.795,42.2933,31.9067,0.0,2.72267,15860.4,15.675999999999998,49.496
2012-03-18 08:45:00,18.518,6,8,45,15.0,200.032,42.1413,41.4347,0.0,2.12533,17421.7,16.072,49.1067
2012-03-18 09:00:00,18.6427,6,9,0,15.0,200.16,42.0,43.8613,0.0,2.57,17831.9,16.448,48.7413
2012-03-18 09:15:00,18.8013,6,9,15,15.0,200.34099999999998,41.96,51.2267,0.0,2.04667,16341.0,16.855999999999998,48.1813
2012-03-18 09:30:00,18.9927,6,9,30,15.0,200.213,41.848,51.5707,0.0,1.90467,15243.3,17.258,47.9867
2012-03-18 09:45:00,19.195999999999998,6,9,45,15.0,200.917,41.976000000000006,43.7707,0.0,2.24933,12419.8,17.6527,46.943999999999996
2012-03-18 10:00:00,19.4273,6,10,0,15.0,200.768,41.784,67.1427,0.0,2.31067,11761.0,17.965999999999998,46.0267
2012-03-18 10:15:00,19.668,6,10,15,15.0,201.739,41.6613,80.3627,0.0,1.666,11580.1,18.3547,45.2693
2012-03-18 10:30:00,19.9133,6,10,30,15.0,201.55700000000002,41.4293,81.344,0.0,2.6793299999999998,10835.3,18.7387,43.9413
2012-03-18 10:45:00,20.1853,6,10,45,15.0,202.005,40.8373,81.264,0.0,1.5373299999999999,10235.9,19.1587,43.1787
2012-03-18 11:00:00,20.4393,6,11,0,15.0,202.21900000000002,40.4667,81.1813,0.0,1.4526700000000001,9741.31,19.5507,42.552
2012-03-18 11:15:00,20.7053,6,11,15,15.0,201.92,40.0387,81.1627,0.0,1.85467,9218.05,19.9687,41.9173
2012-03-18 11:30:00,20.968000000000004,6,11,30,15.0,202.13299999999998,39.8027,81.3413,0.0,2.16667,9003.01,20.3593,41.2373
2012-03-18 11:45:00,21.2427,6,11,45,15.0,202.325,39.6493,86.19200000000001,0.0,2.09333,9382.91,20.7573,40.455999999999996
2012-03-18 12:00:00,21.5107,6,12,0,15.0,203.157,39.6307,110.693,0.0,2.54,11093.7,21.116,39.7693
2012-03-18 12:15:00,21.8027,6,12,15,15.0,202.83700000000002,38.1187,85.76799999999999,0.0,2.2680000000000002,14261.6,21.4987,38.628
2012-03-18 12:30:00,22.04,6,12,30,15.0,202.90099999999998,38.3253,80.8427,0.0,2.12,19314.7,21.8747,37.824
2012-03-18 12:45:00,22.284000000000002,6,12,45,15.0,202.645,37.3253,81.1627,0.0,3.20133,27338.1,22.236,36.632
2012-03-18 13:00:00,22.5053,6,13,0,15.0,202.933,37.5293,80.9413,0.0,2.682,38150.1,22.5973,35.7333
2012-03-18 13:15:00,22.7253,6,13,15,15.0,203.083,37.2253,80.9227,0.0,3.3986699999999996,51486.7,22.9813,33.0253
2012-03-18 13:30:00,22.951999999999998,6,13,30,15.0,203.50900000000001,36.604,80.7627,0.0,3.214,64555.7,23.3493,33.816
2012-03-18 13:45:00,23.1547,6,13,45,15.0,203.595,35.4707,80.7813,0.0,3.14133,74809.3,23.7213,32.5293
2012-03-18 14:00:00,23.3453,6,14,0,15.0,203.18900000000002,34.8893,81.0027,0.0,3.66733,83263.5,24.1267,31.788
2012-03-18 14:15:00,23.4933,6,14,15,15.0,203.435,34.6267,56.656000000000006,0.0,4.556,89970.0,24.4333,29.9693
2012-03-18 14:30:00,23.6413,6,14,30,15.0,204.213,34.124,51.144,0.0,4.748,92422.1,24.4307,27.304000000000002
2012-03-18 14:45:00,23.788,6,14,45,15.0,203.21099999999998,31.7,51.0613,0.0,4.75333,94213.5,24.5187,26.5627
2012-03-18 15:00:00,23.9027,6,15,0,15.0,202.752,30.7213,41.3187,0.0,3.842,93880.3,24.6267,28.112
2012-03-18 15:15:00,24.016,6,15,15,15.0,203.41299999999998,30.748,41.43600000000001,0.0,4.54133,91428.2,24.7013,26.4293
2012-03-18 15:30:00,24.0733,6,15,30,15.0,203.84,30.268,31.0453,0.0,3.42133,91302.6,24.4933,24.1
2012-03-18 15:45:00,24.128,6,15,45,15.0,202.528,29.9387,24.0453,0.0,4.747330000000001,90827.4,24.2827,23.0013
2012-03-18 16:00:00,24.191999999999997,6,16,0,15.0,203.49900000000002,30.1653,20.6607,0.0,4.8180000000000005,87457.8,23.9573,22.728
2012-03-18 16:15:00,24.191999999999997,6,16,15,15.0,202.528,28.5853,20.904,0.0,4.378,87435.9,23.7067,22.776
2012-03-18 16:30:00,24.184,6,16,30,15.0,202.507,28.224,20.741999999999997,0.0,4.27867,81305.6,23.468000000000004,23.3413
2012-03-18 16:45:00,24.128,6,16,45,15.0,202.283,27.9373,20.9853,0.0,4.096,78173.5,23.256,23.9147
2012-03-18 17:00:00,24.076,6,17,0,15.0,201.771,27.7613,20.7413,0.0,3.7826699999999995,69727.6,23.0467,23.488000000000003
2012-03-18 17:15:00,24.008000000000003,6,17,15,15.0,202.53900000000002,27.5773,20.921999999999997,0.0,3.444,59258.2,22.7973,23.3107
2012-03-18 17:30:00,23.9293,6,17,30,15.0,202.261,27.3973,21.002,0.0,3.84067,3189.76,22.5693,23.5013
2012-03-18 17:45:00,23.8427,6,17,45,15.0,202.08,27.3707,20.5613,0.0,3.5213300000000003,2336.77,22.3187,23.7227
2012-03-18 18:00:00,23.7573,6,18,0,15.0,202.08,27.344,12.3513,0.0,3.11267,1519.62,22.0693,23.7413
2012-03-18 18:15:00,23.6547,6,18,15,15.0,202.507,27.3253,11.425999999999998,0.0,3.3753300000000004,0.0,21.8053,23.8293
2012-03-18 18:30:00,23.548000000000002,6,18,30,15.0,202.293,27.084,11.5073,0.0,2.95067,0.0,21.548000000000002,24.0973
2012-03-18 18:45:00,23.444000000000003,6,18,45,15.0,202.165,27.2373,11.2467,0.0,2.258,0.0,21.2853,24.2387
2012-03-18 19:00:00,23.3667,6,19,0,15.0,202.507,27.2987,11.23,0.0,2.2319999999999998,0.0,21.0133,24.3547
2012-03-18 19:15:00,23.284000000000002,6,19,15,15.0,202.528,27.7253,11.328,0.0,1.60133,0.0,20.7853,24.6893
2012-03-18 19:30:00,23.1987,6,19,30,15.0,201.97299999999998,27.8693,11.4093,0.0,1.57067,0.0,20.5533,24.7373
2012-03-18 19:45:00,23.0933,6,19,45,15.0,202.33599999999998,27.4587,11.1653,0.0,1.12067,0.0,20.324,24.7093
2012-03-18 20:00:00,22.991999999999997,6,20,0,15.0,202.197,27.5667,11.3113,0.0,1.47133,0.0,20.0947,26.3573
2012-03-18 20:15:00,22.9067,6,20,15,15.0,202.016,28.58,11.1653,0.0,0.760667,0.0,19.8867,31.7573
2012-03-18 20:30:00,22.8147,6,20,30,15.0,202.43200000000002,29.7667,11.7033,0.0,0.510667,0.0,19.692,34.496
2012-03-18 20:45:00,22.7213,6,20,45,15.0,202.549,30.7547,11.524000000000001,0.0,0.096,0.0,19.4847,35.7227
2012-03-18 21:00:00,22.6093,6,21,0,15.0,202.05900000000003,31.6293,11.328,0.0,0.308667,0.0,19.2573,36.9253
2012-03-18 21:15:00,22.508000000000003,6,21,15,15.0,202.048,32.2467,11.3447,0.0,0.31133299999999997,0.0,19.062,37.5907
2012-03-18 21:30:00,22.4013,6,21,30,15.0,202.581,32.8147,11.6053,0.0,0.07200000000000001,0.0,18.875999999999998,38.044000000000004
2012-03-18 21:45:00,22.2853,6,21,45,15.0,201.76,33.788000000000004,11.524000000000001,0.0,0.82,0.0,18.7247,39.14
2012-03-18 22:00:00,22.1987,6,22,0,15.0,202.4,34.0467,11.4093,0.0,0.5313329999999999,0.0,18.5247,39.0107
2012-03-18 22:15:00,22.0827,6,22,15,15.0,202.229,34.2947,11.23,0.0,1.0233299999999999,0.0,18.274,37.571999999999996
2012-03-18 22:30:00,21.976,6,22,30,15.0,201.984,33.7,11.2467,0.0,0.0,0.0,18.0367,35.4787
2012-03-18 22:45:00,21.8653,6,22,45,15.0,202.74099999999999,33.1973,11.5073,0.0,0.0,0.0,17.7913,34.168
2012-03-18 23:00:00,21.7493,6,23,0,15.0,202.709,33.0093,11.425999999999998,0.0,0.321333,0.0,17.5287,32.4027
2012-03-18 23:15:00,21.6267,6,23,15,15.0,201.90900000000002,33.0547,11.524000000000001,0.0,0.7246670000000001,0.0,17.3107,30.0493
2012-03-18 23:30:00,21.4827,6,23,30,15.0,202.27200000000002,32.3093,11.767999999999999,0.0,0.5986670000000001,0.0,17.105999999999998,29.0813
2012-03-18 23:45:00,21.3667,6,23,45,15.0,202.005,32.4173,11.524000000000001,0.0,0.672667,0.0,16.906,27.948
2012-03-19 00:00:00,21.24,0,0,0,15.0,201.355,31.936,11.524000000000001,0.0,0.578,0.0,16.7027,27.6733
2012-03-19 00:15:00,21.0907,0,0,15,15.0,201.15200000000002,31.624000000000002,11.425999999999998,0.0,0.534667,0.0,16.5213,27.5413
2012-03-19 00:30:00,20.968000000000004,0,0,30,15.0,200.128,31.2933,11.328,0.0,0.17600000000000002,0.0,16.317999999999998,27.86
2012-03-19 00:45:00,20.836,0,0,45,15.0,200.725,30.7173,11.622,0.0,0.0413333,0.0,16.1273,28.0867
2012-03-19 01:00:00,20.72,0,1,0,15.0,200.363,31.0107,11.6053,0.0,0.0,0.0,15.966,28.0707
2012-03-19 01:15:00,20.6053,0,1,15,15.0,200.267,31.4453,11.524000000000001,0.0,0.170667,0.0,15.7953,27.9787
2012-03-19 01:30:00,20.4853,0,1,30,15.0,200.683,30.8453,11.6053,0.0,0.08,0.0,15.645999999999999,27.9867
2012-03-19 01:45:00,20.355999999999998,0,1,45,15.0,199.861,31.3987,11.5073,0.0,0.394667,0.0,15.478,27.9333
2012-03-19 02:00:00,20.227999999999998,0,2,0,15.0,199.797,33.268,11.524000000000001,0.0,1.10533,0.0,15.3293,27.476
2012-03-19 02:15:00,20.104,0,2,15,15.0,199.84,31.9867,11.622,0.0,0.466667,0.0,15.1447,27.7413
2012-03-19 02:30:00,19.9833,0,2,30,15.0,200.565,31.1507,11.6053,0.0,0.096,0.0,14.9567,28.0253
2012-03-19 02:45:00,19.8527,0,2,45,15.0,199.81900000000002,31.8213,11.524000000000001,0.0,0.036000000000000004,0.0,14.784,28.268
2012-03-19 03:00:00,19.7167,0,3,0,15.0,199.893,31.912,11.524000000000001,0.0,0.08533330000000001,0.0,14.6453,28.3133
2012-03-19 03:15:00,19.5907,0,3,15,15.0,199.71200000000002,32.111999999999995,11.767999999999999,0.0,0.109333,0.0,14.4833,28.4693
2012-03-19 03:30:00,19.456,0,3,30,15.0,198.752,32.3413,11.524000000000001,0.0,0.384,0.0,14.3047,28.564
2012-03-19 03:45:00,19.3327,0,3,45,15.0,199.627,32.0093,11.6867,0.0,0.096,0.0,14.152000000000001,28.712
2012-03-19 04:00:00,19.2033,0,4,0,15.0,199.851,31.8333,11.5887,0.0,0.230667,0.0,13.9987,28.796
2012-03-19 04:15:00,19.0613,0,4,15,15.0,199.22099999999998,31.988000000000003,11.622,0.0,0.036000000000000004,0.0,13.8247,28.996
2012-03-19 04:30:00,18.9253,0,4,30,15.0,199.2,32.46,11.524000000000001,0.0,0.07733330000000001,0.0,13.6627,29.1547
2012-03-19 04:45:00,18.8093,0,4,45,15.0,198.81599999999997,32.3147,11.5887,0.0,0.212667,0.0,13.504000000000001,29.284000000000002
2012-03-19 05:00:00,18.6687,0,5,0,15.0,199.30700000000002,33.092,11.6867,0.0,0.036000000000000004,0.0,13.2247,30.3013
2012-03-19 05:15:00,18.5507,0,5,15,15.0,199.68,32.508,11.6867,0.0,0.0,0.0,13.027999999999999,30.3373
2012-03-19 05:30:00,18.4133,0,5,30,15.0,200.149,33.3027,11.7033,0.0,0.0,0.0,12.8633,30.971999999999998
2012-03-19 05:45:00,18.2613,0,5,45,15.0,200.22400000000002,33.7827,11.6053,0.0,0.0,0.0,12.5387,32.5093
2012-03-19 06:00:00,18.1113,0,6,0,15.0,201.09900000000002,33.9067,11.5887,0.0,0.11199999999999999,0.0,12.276,33.0027
2012-03-19 06:15:00,17.9547,0,6,15,15.0,201.312,34.0427,11.6053,0.0,0.189333,0.0,12.1333,33.288000000000004
2012-03-19 06:30:00,17.8193,0,6,30,15.0,201.13099999999997,33.5013,14.1267,0.0,0.08800000000000001,881.664,12.0307,33.1227
2012-03-19 06:45:00,17.694000000000003,0,6,45,15.0,201.451,33.4293,21.3447,0.0,0.0,1949.7,11.9333,33.1173
2012-03-19 07:00:00,17.5847,0,7,0,15.0,201.355,33.0987,21.408,0.0,0.0,7704.58,11.866,33.1867
2012-03-19 07:15:00,17.4973,0,7,15,15.0,201.195,32.98,21.0853,0.0,0.0,9166.17,11.9033,33.1973
2012-03-19 07:30:00,17.428,0,7,30,15.0,201.291,32.9253,21.3267,0.0,0.0,12986.4,12.097999999999999,33.128
2012-03-19 07:45:00,17.378,0,7,45,15.0,201.13099999999997,33.26,20.8233,0.0,0.052000000000000005,10328.4,12.354000000000001,33.048
2012-03-19 08:00:00,17.3533,0,8,0,15.0,200.576,33.396,21.0033,0.0,0.05466669999999999,6672.73,12.5693,32.9013
2012-03-19 08:15:00,17.3233,0,8,15,15.0,200.672,33.208,23.6213,0.0,0.0,9977.17,12.754000000000001,32.668
2012-03-19 08:30:00,17.3433,0,8,30,15.0,200.8,32.996,30.3913,0.0,0.103333,14419.6,13.0087,32.3773
2012-03-19 08:45:00,17.3807,0,8,45,15.0,201.067,33.0453,33.626,0.0,0.712667,15093.1,13.352,32.168
2012-03-19 09:00:00,17.4253,0,9,0,15.0,200.85299999999998,33.0573,27.1373,0.0,0.911333,9968.64,13.718,32.0
2012-03-19 09:15:00,17.4513,0,9,15,15.0,200.128,33.2467,21.004,0.0,0.89,5540.86,13.9233,32.14
2012-03-19 09:30:00,17.476,0,9,30,15.0,200.928,33.412,26.534000000000002,0.0,0.912667,9267.2,14.0247,32.412
2012-03-19 09:45:00,17.5593,0,9,45,15.0,201.077,32.9533,55.2867,0.0,0.816,17465.3,14.2693,32.284
2012-03-19 10:00:00,17.6953,0,10,0,15.0,201.877,32.751999999999995,62.3467,0.0,0.644,17966.4,14.735999999999999,31.96
2012-03-19 10:15:00,17.894000000000002,0,10,15,15.0,201.835,33.3547,85.5893,0.0,0.5579999999999999,21091.0,15.2233,31.5613
2012-03-19 10:30:00,18.137999999999998,0,10,30,15.0,201.824,33.5787,72.3093,0.0,1.31867,19203.4,15.7213,31.151999999999997
2012-03-19 10:45:00,18.37,0,10,45,15.0,201.963,33.9867,103.264,0.0,2.66267,21440.5,16.215999999999998,30.8693
2012-03-19 11:00:00,18.628,0,11,0,15.0,201.76,34.0093,107.936,0.0,2.80933,18736.5,16.6167,32.0027
2012-03-19 11:15:00,18.8673,0,11,15,15.0,202.048,34.1347,87.8107,0.0,2.76533,12949.5,16.9427,33.0627
2012-03-19 11:30:00,19.0773,0,11,30,15.0,202.43200000000002,34.172,74.0813,0.0,2.722,10270.4,17.1147,33.624
2012-03-19 11:45:00,19.2573,0,11,45,15.0,202.475,34.3493,89.8453,0.0,2.8,13036.2,17.22,34.5707
2012-03-19 12:00:00,19.46,0,12,0,15.0,202.74099999999999,34.424,87.76799999999999,0.0,3.1553299999999997,15932.1,17.336,34.9547
2012-03-19 12:15:00,19.674,0,12,15,15.0,203.125,34.42,107.17299999999999,0.0,3.6213300000000004,24071.5,17.432000000000002,36.2973
2012-03-19 12:30:00,19.8773,0,12,30,15.0,203.467,34.455999999999996,92.8,0.0,3.284,26263.6,17.7253,36.7747
2012-03-19 12:45:00,20.0227,0,12,45,15.0,203.37099999999998,34.508,60.9733,0.0,3.1273299999999997,22725.3,17.9847,37.2213
2012-03-19 13:00:00,20.1547,0,13,0,15.0,203.52,34.635999999999996,86.0933,0.0,2.638,35768.3,18.1293,38.032
2012-03-19 13:15:00,20.3027,0,13,15,15.0,203.648,34.7,107.72,0.0,3.4106699999999996,55210.0,18.2333,38.5853
2012-03-19 13:30:00,20.47,0,13,30,15.0,203.787,34.8613,81.2427,0.0,3.4846699999999995,65800.9,18.5287,37.7413
2012-03-19 13:45:00,20.612,0,13,45,15.0,203.264,35.0,81.1013,0.0,2.988,74530.8,18.7153,37.748000000000005
2012-03-19 14:00:00,20.752,0,14,0,15.0,203.989,35.0293,81.1813,0.0,3.42533,82346.0,18.9033,38.2747
2012-03-19 14:15:00,20.8893,0,14,15,15.0,204.0,35.268,80.2213,0.0,3.7613300000000005,88866.8,19.1187,38.7213
2012-03-19 14:30:00,21.0227,0,14,30,15.0,204.075,35.408,54.872,0.0,2.864,92252.8,19.3047,38.544000000000004
2012-03-19 14:45:00,21.144000000000002,0,14,45,15.0,204.917,35.66,50.456,0.0,2.8280000000000003,91433.6,19.474,38.3493
2012-03-19 15:00:00,21.2653,0,15,0,15.0,203.947,35.6053,49.596000000000004,0.0,3.3873300000000004,91215.2,19.4947,38.756
2012-03-19 15:15:00,21.3613,0,15,15,15.0,204.864,35.3067,49.6453,0.0,3.1346700000000003,94240.8,19.3533,39.632
2012-03-19 15:30:00,21.428,0,15,30,15.0,205.248,35.976,26.7467,0.0,3.0826700000000002,54468.6,19.2653,39.792
2012-03-19 15:45:00,21.4253,0,15,45,15.0,204.544,35.1373,22.3853,0.0,2.52267,42644.8,18.846,40.78
2012-03-19 16:00:00,21.4013,0,16,0,15.0,203.34900000000002,35.3747,25.6253,0.0,2.72467,78101.2,18.3973,42.2267
2012-03-19 16:15:00,21.3987,0,16,15,15.0,203.115,35.275999999999996,20.84,0.0,2.524,86024.2,18.1473,43.5467
2012-03-19 16:30:00,21.3773,0,16,30,15.0,203.157,35.592,20.8067,0.0,2.806,79118.3,17.91,44.3253
2012-03-19 16:45:00,21.328000000000003,0,16,45,15.0,202.549,35.7253,20.9047,0.0,2.46733,73465.9,17.7107,44.8133
2012-03-19 17:00:00,21.232,0,17,0,15.0,202.549,35.944,20.7407,0.0,1.90333,62328.1,17.477999999999998,45.4107
2012-03-19 17:15:00,21.1373,0,17,15,15.0,202.965,36.1467,20.7413,0.0,1.57067,4107.26,17.2947,45.8053
2012-03-19 17:30:00,21.0493,0,17,30,15.0,202.315,36.304,20.9213,0.0,0.961333,2523.14,17.1387,46.016000000000005
2012-03-19 17:45:00,20.9453,0,17,45,15.0,202.208,36.4827,17.2953,0.0,0.791333,551.936,16.9727,46.536
2012-03-19 18:00:00,20.8373,0,18,0,15.0,202.987,36.6387,11.3613,0.0,0.71,0.0,16.8093,46.3813
2012-03-19 18:15:00,20.7253,0,18,15,15.0,203.051,36.804,11.6053,0.0,0.407333,0.0,16.6647,47.008
2012-03-19 18:30:00,20.624000000000002,0,18,30,15.0,202.507,36.996,11.6867,0.0,0.674667,0.0,16.5107,47.52
2012-03-19 18:45:00,20.5253,0,18,45,15.0,202.912,36.9027,11.524000000000001,0.0,1.2006700000000001,0.0,16.2873,45.9387
2012-03-19 19:00:00,20.41,0,19,0,15.0,202.144,36.552,11.524000000000001,0.0,1.374,0.0,16.0387,44.70399999999999
2012-03-19 19:15:00,20.2747,0,19,15,15.0,202.805,36.2773,11.7033,0.0,0.86,0.0,15.828,44.5867
2012-03-19 19:30:00,20.162,0,19,30,15.0,201.888,36.0987,11.524000000000001,0.0,0.709333,0.0,15.628,44.583999999999996
2012-03-19 19:45:00,20.05,0,19,45,15.0,202.67700000000002,35.9427,11.6867,0.0,0.695333,0.0,15.4227,44.6987
2012-03-19 20:00:00,19.9227,0,20,0,15.0,202.923,35.8867,11.3447,0.0,1.016,0.0,15.2547,44.8907
2012-03-19 20:15:00,19.8027,0,20,15,15.0,202.357,35.86,11.4427,0.0,1.3019999999999998,0.0,15.0887,45.1733
2012-03-19 20:30:00,19.6587,0,20,30,15.0,202.83700000000002,35.7947,11.7033,0.0,1.218,0.0,14.8947,45.7573
2012-03-19 20:45:00,19.5333,0,20,45,15.0,202.688,35.8,11.524000000000001,0.0,1.5106700000000002,0.0,14.6867,46.4267
2012-03-19 21:00:00,19.3947,0,21,0,15.0,202.49599999999998,35.775999999999996,11.6053,0.0,1.3940000000000001,0.0,14.4473,47.04
2012-03-19 21:15:00,19.2573,0,21,15,15.0,202.94400000000002,35.775999999999996,11.6867,0.0,1.13,0.0,14.2233,47.3547
2012-03-19 21:30:00,19.1207,0,21,30,15.0,202.795,35.784,11.524000000000001,0.0,0.632,0.0,14.0553,47.408
2012-03-19 21:45:00,18.9867,0,21,45,15.0,203.02900000000002,35.7653,11.524000000000001,0.0,0.732667,0.0,13.924000000000001,47.52
2012-03-19 22:00:00,18.8833,0,22,0,15.0,203.157,35.7427,11.622,0.0,0.55,0.0,13.7947,47.6293
2012-03-19 22:15:00,18.7667,0,22,15,15.0,203.02900000000002,35.711999999999996,11.6867,0.0,0.962667,0.0,13.6853,48.0133
2012-03-19 22:30:00,18.634,0,22,30,15.0,203.243,35.7253,11.6053,0.0,0.840667,0.0,13.592,48.2133
2012-03-19 22:45:00,18.526,0,22,45,15.0,202.016,35.6373,11.524000000000001,0.0,0.647333,0.0,13.5033,48.512
2012-03-19 23:00:00,18.3987,0,23,0,15.0,203.157,35.6213,11.6053,0.0,0.642,0.0,13.4127,48.8187
2012-03-19 23:15:00,18.29,0,23,15,15.0,202.965,35.6373,11.7033,0.0,0.757333,0.0,13.3067,48.9147
2012-03-19 23:30:00,18.17,0,23,30,15.0,203.179,35.611999999999995,11.67,0.0,0.64,0.0,13.2267,49.08
2012-03-19 23:45:00,18.0567,0,23,45,15.0,203.979,35.6547,11.524000000000001,0.0,0.578667,0.0,13.1633,49.1093
2012-03-20 00:00:00,17.934,1,0,0,15.0,203.41299999999998,35.5707,11.7847,0.0,0.932,0.0,13.12,49.0293
2012-03-20 00:15:00,17.8433,1,0,15,15.0,203.083,35.3733,11.7033,0.0,1.348,0.0,13.09,49.0507
2012-03-20 00:30:00,17.7447,1,0,30,15.0,203.84,35.492,11.6053,0.0,0.896667,0.0,13.0633,49.376000000000005
2012-03-20 00:45:00,17.6347,1,0,45,15.0,202.997,35.2707,11.6867,0.0,1.3659999999999999,0.0,13.0933,51.472
2012-03-20 01:00:00,17.5373,1,1,0,15.0,202.731,35.5347,11.7847,0.0,1.17133,0.0,13.128,51.9253
2012-03-20 01:15:00,17.4453,1,1,15,15.0,203.019,35.204,11.866,0.8,1.70133,0.0,13.1713,54.0427
2012-03-20 01:30:00,17.3727,1,1,30,15.0,202.21900000000002,35.2907,11.6053,1.0,1.6380000000000001,0.0,13.2133,57.4267
2012-03-20 01:45:00,17.285999999999998,1,1,45,15.0,201.365,35.4587,11.524000000000001,1.0,1.52267,0.0,13.186,58.512
2012-03-20 02:00:00,17.1733,1,2,0,15.0,201.675,35.4053,11.8013,1.0,1.90067,0.0,13.0967,59.7013
2012-03-20 02:15:00,17.0687,1,2,15,15.0,201.312,35.3933,11.6053,0.933333,1.43,0.0,13.022,59.5947
2012-03-20 02:30:00,16.9553,1,2,30,15.0,201.003,35.236,11.8493,0.8,2.146,0.0,12.9233,59.9707
2012-03-20 02:45:00,16.8433,1,2,45,15.0,201.28,35.3453,11.6053,1.0,3.0239999999999996,0.0,12.8353,60.9413
2012-03-20 03:00:00,16.748,1,3,0,15.0,201.088,35.3173,11.6867,1.0,2.25333,0.0,12.7113,62.9147
2012-03-20 03:15:00,16.646,1,3,15,15.0,200.69299999999998,35.455999999999996,11.7847,1.0,1.61533,0.0,12.584000000000001,63.464
2012-03-20 03:30:00,16.53,1,3,30,15.0,200.65099999999998,35.3493,11.67,1.0,1.44733,0.0,12.4753,64.13600000000001
2012-03-20 03:45:00,16.4313,1,3,45,15.0,201.077,35.1627,11.6053,1.0,1.392,0.0,12.3727,64.952
2012-03-20 04:00:00,16.3187,1,4,0,15.0,200.949,35.0787,11.8827,1.0,1.1640000000000001,0.0,12.234000000000002,65.48
2012-03-20 04:15:00,16.2093,1,4,15,15.0,200.69299999999998,34.931999999999995,11.6867,1.0,1.2406700000000002,0.0,12.0127,66.672
2012-03-20 04:30:00,16.1147,1,4,30,15.0,201.301,34.8987,11.6867,1.0,1.10133,0.0,11.828,67.048
2012-03-20 04:45:00,16.0107,1,4,45,15.0,201.301,34.9293,11.6053,1.0,0.77,0.0,11.6573,67.2347
2012-03-20 05:00:00,15.908,1,5,0,15.0,200.8,34.828,11.6867,1.0,1.328,0.0,11.464,67.9973
2012-03-20 05:15:00,15.7487,1,5,15,15.0,200.875,34.596,11.7847,1.0,2.478,0.0,11.3153,68.2133
2012-03-20 05:30:00,15.6333,1,5,30,15.0,200.565,34.6347,11.6053,1.0,1.7733299999999999,0.0,11.2207,68.2267
2012-03-20 05:45:00,15.5013,1,5,45,15.0,201.067,34.632,11.7033,1.0,1.79667,0.0,11.097999999999999,68.2693
2012-03-20 06:00:00,15.3813,1,6,0,15.0,200.96,34.6787,11.622,1.0,2.77667,0.0,10.9453,69.1387
2012-03-20 06:15:00,15.255999999999998,1,6,15,15.0,200.885,34.6653,11.6867,1.0,2.636,0.0,10.7567,70.8613
2012-03-20 06:30:00,15.0933,1,6,30,15.0,200.77900000000002,34.6907,11.6867,1.0,3.738,0.0,10.6333,70.6773
2012-03-20 06:45:00,14.9493,1,6,45,15.0,200.65099999999998,34.684,11.524000000000001,0.266667,3.6013300000000004,0.0,10.5313,69.888
2012-03-20 07:00:00,14.7967,1,7,0,15.0,200.69299999999998,34.6947,11.7033,1.0,3.67,0.0,10.4567,68.8187
2012-03-20 07:15:00,14.7393,1,7,15,15.0,199.733,34.78,11.6053,1.0,2.91667,0.0,10.4333,69.6
2012-03-20 07:30:00,14.6693,1,7,30,15.0,199.861,34.8067,11.425999999999998,1.0,2.5980000000000003,0.0,10.4233,70.3493
2012-03-20 07:45:00,14.56,1,7,45,15.0,200.139,34.8293,16.354,1.0,3.056,465.92,10.42,70.3227
2012-03-20 08:00:00,14.4907,1,8,0,15.0,199.872,34.952,21.148000000000003,1.0,3.2960000000000003,1333.25,10.4233,69.3173
2012-03-20 08:15:00,14.398,1,8,15,15.0,199.74400000000003,35.0693,21.4267,1.0,2.65667,1483.78,10.4367,69.3173
2012-03-20 08:30:00,14.3407,1,8,30,15.0,199.701,35.1827,21.3273,1.0,2.44067,1670.14,10.4813,68.2107
2012-03-20 08:45:00,14.2793,1,8,45,15.0,199.808,35.2733,17.9953,1.0,1.6740000000000002,723.9680000000001,10.5733,67.55199999999999
2012-03-20 09:00:00,14.26,1,9,0,15.0,200.747,35.6093,21.23,1.0,1.17733,1275.9,10.6033,67.8533
2012-03-20 09:15:00,14.2107,1,9,15,15.0,199.947,35.6507,21.23,1.0,1.56267,1369.09,10.6807,67.56
2012-03-20 09:30:00,14.1667,1,9,30,15.0,199.84,35.696,21.0667,0.533333,1.9546700000000001,1899.52,10.744000000000002,66.632
2012-03-20 09:45:00,14.1293,1,9,45,15.0,199.84,35.7693,21.1653,0.733333,2.324,2996.22,10.8427,65.7147
2012-03-20 10:00:00,14.102,1,10,0,15.0,199.90400000000002,35.6827,21.3273,1.0,2.53333,3411.97,10.9853,65.0667
2012-03-20 10:15:00,14.0833,1,10,15,15.0,199.68,35.7227,21.166,1.0,3.3113300000000003,5268.48,11.1527,65.6827
2012-03-20 10:30:00,14.026,1,10,30,15.0,199.584,35.6013,21.4087,1.0,2.8973299999999997,7540.74,11.352,67.50399999999999
2012-03-20 10:45:00,13.9967,1,10,45,15.0,200.11700000000002,35.6147,21.3107,1.0,3.424,4573.18,11.4947,66.8
